File,UP,DOWN,FPS
00:08:45.578.mp4,1,0,31.525700520345808
00:00:54.431.mp4,0,1,31.879397762388262
00:09:14.543.mp4,1,0,32.099329645157816
00:04:09.367.mp4,0,2,31.118512400147093
00:02:22.882.mp4,0,1,31.270615431756738
00:12:52.070.mp4,4,4,30.512788329293254
00:17:57.644.mp4,1,5,31.817741612631856
